record_id,raw_name,canonical_name,dataset,script,language_hint,country,variants_json,warnings_json,metadata_json
sage-187e1d717e603ab2,اميره عداي عباس وايل الدليمي,اميره عداي عباس وايل الدليمي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""myrhdybswylldlymy"", ""latin_transliterated"": ""myrh dy bs wyl ldlymy"", ""native"": ""اميره عداي عباس وايل الدليمي""}",[],"{""source_row"": 95011}"
sage-6e3cf88d8e5bf6e5,بشرى عبد عفتان حمود المحمدي,بشرى عبد عفتان حمود المحمدي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""bshrabdftnhmwdlmhmdy"", ""latin_transliterated"": ""bshra bd ftn hmwd lmhmdy"", ""native"": ""بشرى عبد عفتان حمود المحمدي""}",[],"{""source_row"": 95012}"
sage-5f38f5939daf99d6,احمد خلف عبد شبيب العيساوي,احمد خلف عبد شبيب العيساوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""hmdkhlfbdshbyblyswy"", ""latin_transliterated"": ""hmd khlf bd shbyb lyswy"", ""native"": ""احمد خلف عبد شبيب العيساوي""}",[],"{""source_row"": 95013}"
sage-363adbaaab395c41,سامي صبار محمد عبد الهزيماوي,سامي صبار محمد عبد الهزيماوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""smysbrmhmdbdlhzymwy"", ""latin_transliterated"": ""smy sbr mhmd bd lhzymwy"", ""native"": ""سامي صبار محمد عبد الهزيماوي""}",[],"{""source_row"": 95014}"
sage-c9edf8a374bf6ffe,اسماء شهاب احمد حمادي العلواني,اسماء شهاب احمد حمادي العلواني,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""smshhbhmdhmdyllwny"", ""latin_transliterated"": ""sm shhb hmd hmdy llwny"", ""native"": ""اسماء شهاب احمد حمادي العلواني""}",[],"{""source_row"": 95015}"
sage-d7d3d866d94f6e34,اسماء محمد شكر بحر العبيدي,اسماء محمد شكر بحر العبيدي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""smmhmdshkrbhrlbydy"", ""latin_transliterated"": ""sm mhmd shkr bhr lbydy"", ""native"": ""اسماء محمد شكر بحر العبيدي""}",[],"{""source_row"": 95016}"
sage-5c8ddcfcdc551f59,سميعه محمد خليفه غلاب المحمدي,سميعه محمد خليفه غلاب المحمدي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""smyhmhmdkhlyfhghlblmhmdy"", ""latin_transliterated"": ""smyh mhmd khlyfh ghlb lmhmdy"", ""native"": ""سميعه محمد خليفه غلاب المحمدي""}",[],"{""source_row"": 95017}"
sage-f49fcd98dbfa0cb0,لقاء مهدي وردي حمد الدليمي,لقاء مهدي وردي حمد الدليمي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""lqmhdywrdyhmdldlymy"", ""latin_transliterated"": ""lq mhdy wrdy hmd ldlymy"", ""native"": ""لقاء مهدي وردي حمد الدليمي""}",[],"{""source_row"": 95018}"
sage-79c7be2ba2d3b834,علاوي محي جاسم حسين العيساوي,علاوي محي جاسم حسين العيساوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""lwymhyjsmhsynlyswy"", ""latin_transliterated"": ""lwy mhy jsm hsyn lyswy"", ""native"": ""علاوي محي جاسم حسين العيساوي""}",[],"{""source_row"": 95019}"
sage-586a4bc21bf5ecf0,كاظم جواد حني حمود العيساوي,كاظم جواد حني حمود العيساوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""kdhmjwdhnyhmwdlyswy"", ""latin_transliterated"": ""kdhm jwd hny hmwd lyswy"", ""native"": ""كاظم جواد حني حمود العيساوي""}",[],"{""source_row"": 95020}"
sage-ec9fb6560b29c84c,ياسر جبير محمد نجم الفهداوي,ياسر جبير محمد نجم الفهداوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""ysrjbyrmhmdnjmlfhdwy"", ""latin_transliterated"": ""ysr jbyr mhmd njm lfhdwy"", ""native"": ""ياسر جبير محمد نجم الفهداوي""}",[],"{""source_row"": 95021}"
sage-635ae373b923397f,علياء دحام عواد عبد الفراجي,علياء دحام عواد عبد الفراجي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""lydhmwdbdlfrjy"", ""latin_transliterated"": ""ly dhm wd bd lfrjy"", ""native"": ""علياء دحام عواد عبد الفراجي""}",[],"{""source_row"": 95022}"
sage-f2b6db3350d0f6fa,فاطمه خلف صالح جاسم الفهداوي,فاطمه خلف صالح جاسم الفهداوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""ftmhkhlfslhjsmlfhdwy"", ""latin_transliterated"": ""ftmh khlf slh jsm lfhdwy"", ""native"": ""فاطمه خلف صالح جاسم الفهداوي""}",[],"{""source_row"": 95023}"
sage-09479f44f42ec9c1,ابراهيم خليل عوسج حمادي الجنابي,ابراهيم خليل عوسج حمادي الجنابي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""brhymkhlylwsjhmdyljnby"", ""latin_transliterated"": ""brhym khlyl wsj hmdy ljnby"", ""native"": ""ابراهيم خليل عوسج حمادي الجنابي""}",[],"{""source_row"": 95024}"
sage-5dd8fa01a0d80490,طه عبد مصلح عبدالغني الدليمي,طه عبد مصلح عبدالغني الدليمي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""thbdmslhbdlghnyldlymy"", ""latin_transliterated"": ""th bd mslh bdlghny ldlymy"", ""native"": ""طه عبد مصلح عبدالغني الدليمي""}",[],"{""source_row"": 95025}"
sage-d55afa8109f92007,جمال عبد حماد نصير الدليمي,جمال عبد حماد نصير الدليمي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""jmlbdhmdnsyrldlymy"", ""latin_transliterated"": ""jml bd hmd nsyr ldlymy"", ""native"": ""جمال عبد حماد نصير الدليمي""}",[],"{""source_row"": 95026}"
sage-7b96611dd81cdfb3,ياسر رشيد مهنه محمد العلواني,ياسر رشيد مهنه محمد العلواني,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""ysrrshydmhnhmhmdllwny"", ""latin_transliterated"": ""ysr rshyd mhnh mhmd llwny"", ""native"": ""ياسر رشيد مهنه محمد العلواني""}",[],"{""source_row"": 95027}"
sage-9300661ea918f451,لمياء نوري خليفه سمير الدليمي,لمياء نوري خليفه سمير الدليمي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""lmynwrykhlyfhsmyrldlymy"", ""latin_transliterated"": ""lmy nwry khlyfh smyr ldlymy"", ""native"": ""لمياء نوري خليفه سمير الدليمي""}",[],"{""source_row"": 95028}"
sage-2531199fd5e022a8,سلوان محمد جاسم حمادي الدليمي,سلوان محمد جاسم حمادي الدليمي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""slwnmhmdjsmhmdyldlymy"", ""latin_transliterated"": ""slwn mhmd jsm hmdy ldlymy"", ""native"": ""سلوان محمد جاسم حمادي الدليمي""}",[],"{""source_row"": 95029}"
sage-ce6939314d22fa1b,بلاسم حامد شرقي حمد العلواني,بلاسم حامد شرقي حمد العلواني,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""blsmhmdshrqyhmdllwny"", ""latin_transliterated"": ""blsm hmd shrqy hmd llwny"", ""native"": ""بلاسم حامد شرقي حمد العلواني""}",[],"{""source_row"": 95030}"
sage-c03722db00e33501,عبدالكريم محمد ثميل جرباوي الفهداوي,عبدالكريم محمد ثميل جرباوي الفهداوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""bdlkrymmhmdthmyljrbwylfhdwy"", ""latin_transliterated"": ""bdlkrym mhmd thmyl jrbwy lfhdwy"", ""native"": ""عبدالكريم محمد ثميل جرباوي الفهداوي""}",[],"{""source_row"": 95031}"
sage-d4fb3378139cf722,سهير احمد علي حمد الجنابي,سهير احمد علي حمد الجنابي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""shyrhmdlyhmdljnby"", ""latin_transliterated"": ""shyr hmd ly hmd ljnby"", ""native"": ""سهير احمد علي حمد الجنابي""}",[],"{""source_row"": 95032}"
sage-8af697ad20844476,اميره هلال حمادي صبار الجابري,اميره هلال حمادي صبار الجابري,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""myrhhllhmdysbrljbry"", ""latin_transliterated"": ""myrh hll hmdy sbr ljbry"", ""native"": ""اميره هلال حمادي صبار الجابري""}",[],"{""source_row"": 95033}"
sage-8d69111a7dacbb3a,احمد حميد شرقي فرحان العلواني,احمد حميد شرقي فرحان العلواني,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""hmdhmydshrqyfrhnllwny"", ""latin_transliterated"": ""hmd hmyd shrqy frhn llwny"", ""native"": ""احمد حميد شرقي فرحان العلواني""}",[],"{""source_row"": 95034}"
sage-2b652127b8d64b64,مال الله رميض ناصر حسين العبيدي,مال الله رميض ناصر حسين العبيدي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""mlllhrmydnsrhsynlbydy"", ""latin_transliterated"": ""ml llh rmyd nsr hsyn lbydy"", ""native"": ""مال الله رميض ناصر حسين العبيدي""}",[],"{""source_row"": 95035}"
sage-7c7bd5d9483ade66,محمود ياسين مرعي مكلد الحياني,محمود ياسين مرعي مكلد الحياني,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""mhmwdysynmrymkldlhyny"", ""latin_transliterated"": ""mhmwd ysyn mry mkld lhyny"", ""native"": ""محمود ياسين مرعي مكلد الحياني""}",[],"{""source_row"": 95036}"
sage-d3637d89f8d6e511,رافع عبدالكريم مخلف عبدالمحسن الفهداوي,رافع عبدالكريم مخلف عبدالمحسن الفهداوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""rfbdlkrymmkhlfbdlmhsnlfhdwy"", ""latin_transliterated"": ""rf bdlkrym mkhlf bdlmhsn lfhdwy"", ""native"": ""رافع عبدالكريم مخلف عبدالمحسن الفهداوي""}",[],"{""source_row"": 95037}"
sage-9a595f63b1cc428d,سيف سعد صبار علاوي الفراجي,سيف سعد صبار علاوي الفراجي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""syfsdsbrlwylfrjy"", ""latin_transliterated"": ""syf sd sbr lwy lfrjy"", ""native"": ""سيف سعد صبار علاوي الفراجي""}",[],"{""source_row"": 95038}"
sage-7153914b7d763844,اكرم عبد مخلف صالح العساف,اكرم عبد مخلف صالح العساف,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""krmbdmkhlfslhlsf"", ""latin_transliterated"": ""krm bd mkhlf slh lsf"", ""native"": ""اكرم عبد مخلف صالح العساف""}",[],"{""source_row"": 95039}"
sage-309e502c2b3bf903,خميس حسين علي سعد ال سعد,خميس حسين علي سعد ال سعد,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""khmyshsynlysdlsd"", ""latin_transliterated"": ""khmys hsyn ly sd l sd"", ""native"": ""خميس حسين علي سعد ال سعد""}",[],"{""source_row"": 95040}"
sage-a03bd9101b15cf93,ثائر عبدالجبار محمد مشهد الدليمي,ثائر عبدالجبار محمد مشهد الدليمي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""thirbdljbrmhmdmshhdldlymy"", ""latin_transliterated"": ""thir bdljbr mhmd mshhd ldlymy"", ""native"": ""ثائر عبدالجبار محمد مشهد الدليمي""}",[],"{""source_row"": 95041}"
sage-c8b2f7ebbfd34510,علي صالح فياض دوحان العلواني,علي صالح فياض دوحان العلواني,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""lyslhfyddwhnllwny"", ""latin_transliterated"": ""ly slh fyd dwhn llwny"", ""native"": ""علي صالح فياض دوحان العلواني""}",[],"{""source_row"": 95042}"
sage-9292ca3b87fbbf45,مشتاق طالب شويش مهدي العسافي,مشتاق طالب شويش مهدي العسافي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""mshtqtlbshwyshmhdylsfy"", ""latin_transliterated"": ""mshtq tlb shwysh mhdy lsfy"", ""native"": ""مشتاق طالب شويش مهدي العسافي""}",[],"{""source_row"": 95043}"
sage-d1afdd41b075930a,رفاه ياسين خليل ابراهيم ال طبيب,رفاه ياسين خليل ابراهيم ال طبيب,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""rfhysynkhlylbrhymltbyb"", ""latin_transliterated"": ""rfh ysyn khlyl brhym l tbyb"", ""native"": ""رفاه ياسين خليل ابراهيم ال طبيب""}",[],"{""source_row"": 95044}"
sage-0e7a3f5ac5486940,ايمان جهاد احمد علي المشهداني,ايمان جهاد احمد علي المشهداني,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""ymnjhdhmdlylmshhdny"", ""latin_transliterated"": ""ymn jhd hmd ly lmshhdny"", ""native"": ""ايمان جهاد احمد علي المشهداني""}",[],"{""source_row"": 95045}"
sage-0133cd48a8b547ad,جنان سلمان عبد حسين الدليمي,جنان سلمان عبد حسين الدليمي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""jnnslmnbdhsynldlymy"", ""latin_transliterated"": ""jnn slmn bd hsyn ldlymy"", ""native"": ""جنان سلمان عبد حسين الدليمي""}",[],"{""source_row"": 95046}"
sage-ecdb86fb8bc1b2fe,عادل عبيد عياده رثيع الجليباوي,عادل عبيد عياده رثيع الجليباوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""dlbydydhrthyljlybwy"", ""latin_transliterated"": ""dl byd ydh rthy ljlybwy"", ""native"": ""عادل عبيد عياده رثيع الجليباوي""}",[],"{""source_row"": 95047}"
sage-ed25bdd6ebb71068,علي فرحان حميد ناصر الدليمي,علي فرحان حميد ناصر الدليمي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""lyfrhnhmydnsrldlymy"", ""latin_transliterated"": ""ly frhn hmyd nsr ldlymy"", ""native"": ""علي فرحان حميد ناصر الدليمي""}",[],"{""source_row"": 95048}"
sage-a1fa1209efafa439,كنعان خلف رزاق خلف الفهداوي,كنعان خلف رزاق خلف الفهداوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""knnkhlfrzqkhlflfhdwy"", ""latin_transliterated"": ""knn khlf rzq khlf lfhdwy"", ""native"": ""كنعان خلف رزاق خلف الفهداوي""}",[],"{""source_row"": 95049}"
sage-752b23dbd2cdb79b,قاسم محمد عبد حمادي الشيحاني,قاسم محمد عبد حمادي الشيحاني,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""qsmmhmdbdhmdylshyhny"", ""latin_transliterated"": ""qsm mhmd bd hmdy lshyhny"", ""native"": ""قاسم محمد عبد حمادي الشيحاني""}",[],"{""source_row"": 95050}"
sage-b75b7961655c1632,عدي محمد معجل مخلف السويداوي,عدي محمد معجل مخلف السويداوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""dymhmdmjlmkhlflswydwy"", ""latin_transliterated"": ""dy mhmd mjl mkhlf lswydwy"", ""native"": ""عدي محمد معجل مخلف السويداوي""}",[],"{""source_row"": 95051}"
sage-cf93417c4db027ac,عبدالله مبارك مالود جديع العلواني,عبدالله مبارك مالود جديع العلواني,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""bdllhmbrkmlwdjdyllwny"", ""latin_transliterated"": ""bdllh mbrk mlwd jdy llwny"", ""native"": ""عبدالله مبارك مالود جديع العلواني""}",[],"{""source_row"": 95052}"
sage-3cb4b49691aa31f8,شيماء جاسم رميز صياد الهزيماوي,شيماء جاسم رميز صياد الهزيماوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""shymjsmrmyzsydlhzymwy"", ""latin_transliterated"": ""shym jsm rmyz syd lhzymwy"", ""native"": ""شيماء جاسم رميز صياد الهزيماوي""}",[],"{""source_row"": 95053}"
sage-5b9b5ca210a604f8,فهد مشعان تركي راشد الدليمي,فهد مشعان تركي راشد الدليمي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""fhdmshntrkyrshdldlymy"", ""latin_transliterated"": ""fhd mshn trky rshd ldlymy"", ""native"": ""فهد مشعان تركي راشد الدليمي""}",[],"{""source_row"": 95054}"
sage-756927f0715f476b,قصي اسماعيل خضر حمد الخليفاوي,قصي اسماعيل خضر حمد الخليفاوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""qsysmylkhdrhmdlkhlyfwy"", ""latin_transliterated"": ""qsy smyl khdr hmd lkhlyfwy"", ""native"": ""قصي اسماعيل خضر حمد الخليفاوي""}",[],"{""source_row"": 95055}"
sage-56fba9b62e967f2b,عبدالله عبدالحميد ذياب خربيط الخربيط,عبدالله عبدالحميد ذياب خربيط الخربيط,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""bdllhbdlhmyddhybkhrbytlkhrbyt"", ""latin_transliterated"": ""bdllh bdlhmyd dhyb khrbyt lkhrbyt"", ""native"": ""عبدالله عبدالحميد ذياب خربيط الخربيط""}",[],"{""source_row"": 95056}"
sage-f0f090586567e3e8,نوري غافل حمادي طعمه الدليمي,نوري غافل حمادي طعمه الدليمي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""nwryghflhmdytmhldlymy"", ""latin_transliterated"": ""nwry ghfl hmdy tmh ldlymy"", ""native"": ""نوري غافل حمادي طعمه الدليمي""}",[],"{""source_row"": 95057}"
sage-ff0b6ca71d6de7d0,عمر عبدالرحمن حسن حمادي المولى,عمر عبدالرحمن حسن حمادي المولى,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""mrbdlrhmnhsnhmdylmwla"", ""latin_transliterated"": ""mr bdlrhmn hsn hmdy lmwla"", ""native"": ""عمر عبدالرحمن حسن حمادي المولى""}",[],"{""source_row"": 95058}"
sage-eadc4ee890949fea,منال خليفه محمد شويش العسافي,منال خليفه محمد شويش العسافي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""mnlkhlyfhmhmdshwyshlsfy"", ""latin_transliterated"": ""mnl khlyfh mhmd shwysh lsfy"", ""native"": ""منال خليفه محمد شويش العسافي""}",[],"{""source_row"": 95059}"
sage-5a26c1d883005a14,كريم صبر خلف كنهوش الدليمي,كريم صبر خلف كنهوش الدليمي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""krymsbrkhlfknhwshldlymy"", ""latin_transliterated"": ""krym sbr khlf knhwsh ldlymy"", ""native"": ""كريم صبر خلف كنهوش الدليمي""}",[],"{""source_row"": 95060}"
sage-f34fc7ffce313c2b,اياد عراك مخلف احمد الدليمي,اياد عراك مخلف احمد الدليمي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""ydrkmkhlfhmdldlymy"", ""latin_transliterated"": ""yd rk mkhlf hmd ldlymy"", ""native"": ""اياد عراك مخلف احمد الدليمي""}",[],"{""source_row"": 95061}"
sage-af87330a0959882b,ياسين هادي بدوي مرعي المرعاوي,ياسين هادي بدوي مرعي المرعاوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""ysynhdybdwymrylmrwy"", ""latin_transliterated"": ""ysyn hdy bdwy mry lmrwy"", ""native"": ""ياسين هادي بدوي مرعي المرعاوي""}",[],"{""source_row"": 95062}"
sage-a1d97a22b17d62d6,عبدالرحمن مشرف فتيخان عبدالحميد البوريشه,عبدالرحمن مشرف فتيخان عبدالحميد البوريشه,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""bdlrhmnmshrfftykhnbdlhmydlbwryshh"", ""latin_transliterated"": ""bdlrhmn mshrf ftykhn bdlhmyd lbwryshh"", ""native"": ""عبدالرحمن مشرف فتيخان عبدالحميد البوريشه""}",[],"{""source_row"": 95063}"
sage-572f829728faba6a,فيصل مشرف شوكه مطلك الدليمي,فيصل مشرف شوكه مطلك الدليمي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""fyslmshrfshwkhmtlkldlymy"", ""latin_transliterated"": ""fysl mshrf shwkh mtlk ldlymy"", ""native"": ""فيصل مشرف شوكه مطلك الدليمي""}",[],"{""source_row"": 95064}"
sage-e4511c34b2fcc589,ابتسام محمد درب خلف اللهيبي,ابتسام محمد درب خلف اللهيبي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""btsmmhmddrbkhlfllhyby"", ""latin_transliterated"": ""btsm mhmd drb khlf llhyby"", ""native"": ""ابتسام محمد درب خلف اللهيبي""}",[],"{""source_row"": 95065}"
sage-188877084c803f07,صادق جميل مظخر حمد الجليباوي,صادق جميل مظخر حمد الجليباوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""sdqjmylmdhkhrhmdljlybwy"", ""latin_transliterated"": ""sdq jmyl mdhkhr hmd ljlybwy"", ""native"": ""صادق جميل مظخر حمد الجليباوي""}",[],"{""source_row"": 95066}"
sage-95609ac6e80f571f,سعد عبدالله منسي مسهر الفهداوي,سعد عبدالله منسي مسهر الفهداوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""sdbdllhmnsymshrlfhdwy"", ""latin_transliterated"": ""sd bdllh mnsy mshr lfhdwy"", ""native"": ""سعد عبدالله منسي مسهر الفهداوي""}",[],"{""source_row"": 95067}"
sage-2f94bb4d4d1474ed,زيد طارق مشحن حردان الدليمي,زيد طارق مشحن حردان الدليمي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""zydtrqmshhnhrdnldlymy"", ""latin_transliterated"": ""zyd trq mshhn hrdn ldlymy"", ""native"": ""زيد طارق مشحن حردان الدليمي""}",[],"{""source_row"": 95068}"
sage-49f365b189338257,ازهار حميد علي حسين السدران,ازهار حميد علي حسين السدران,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""zhrhmydlyhsynlsdrn"", ""latin_transliterated"": ""zhr hmyd ly hsyn lsdrn"", ""native"": ""ازهار حميد علي حسين السدران""}",[],"{""source_row"": 95069}"
sage-4e45149c44b63c66,رابعه محمد نايل خلف العلواني,رابعه محمد نايل خلف العلواني,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""rbhmhmdnylkhlfllwny"", ""latin_transliterated"": ""rbh mhmd nyl khlf llwny"", ""native"": ""رابعه محمد نايل خلف العلواني""}",[],"{""source_row"": 95070}"
sage-b36f92eec76287ac,رحيم سليمان مزبان شلاع المرعاوي,رحيم سليمان مزبان شلاع المرعاوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""rhymslymnmzbnshllmrwy"", ""latin_transliterated"": ""rhym slymn mzbn shl lmrwy"", ""native"": ""رحيم سليمان مزبان شلاع المرعاوي""}",[],"{""source_row"": 95071}"
sage-9c931314d91191bf,محمود نايف كلبوش عبيد الكبيسي,محمود نايف كلبوش عبيد الكبيسي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""mhmwdnyfklbwshbydlkbysy"", ""latin_transliterated"": ""mhmwd nyf klbwsh byd lkbysy"", ""native"": ""محمود نايف كلبوش عبيد الكبيسي""}",[],"{""source_row"": 95072}"
sage-f2ab1177fb46bf58,فيصل حسين جبار عباس العيساوي,فيصل حسين جبار عباس العيساوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""fyslhsynjbrbslyswy"", ""latin_transliterated"": ""fysl hsyn jbr bs lyswy"", ""native"": ""فيصل حسين جبار عباس العيساوي""}",[],"{""source_row"": 95073}"
sage-5dd317a5f45746b8,احمد نواف كردي خليفه القيسي,احمد نواف كردي خليفه القيسي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""hmdnwfkrdykhlyfhlqysy"", ""latin_transliterated"": ""hmd nwf krdy khlyfh lqysy"", ""native"": ""احمد نواف كردي خليفه القيسي""}",[],"{""source_row"": 95074}"
sage-31e6060d9d6cf757,احمد خلف عبدالله عبد الفهداوي,احمد خلف عبدالله عبد الفهداوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""hmdkhlfbdllhbdlfhdwy"", ""latin_transliterated"": ""hmd khlf bdllh bd lfhdwy"", ""native"": ""احمد خلف عبدالله عبد الفهداوي""}",[],"{""source_row"": 95075}"
sage-dc102a043fde0b2f,هيبت حمد عباس عبدالجبار الحلبوسي,هيبت حمد عباس عبدالجبار الحلبوسي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""hybthmdbsbdljbrlhlbwsy"", ""latin_transliterated"": ""hybt hmd bs bdljbr lhlbwsy"", ""native"": ""هيبت حمد عباس عبدالجبار الحلبوسي""}",[],"{""source_row"": 95076}"
sage-8392641bf9feba80,عبدالرحمن رزيك ذياب احمد الكبيسي,عبدالرحمن رزيك ذياب احمد الكبيسي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""bdlrhmnrzykdhybhmdlkbysy"", ""latin_transliterated"": ""bdlrhmn rzyk dhyb hmd lkbysy"", ""native"": ""عبدالرحمن رزيك ذياب احمد الكبيسي""}",[],"{""source_row"": 95077}"
sage-45d7ddf2ec9030ec,مزهر عبدالكريم ذياب خربيط الخربيط,مزهر عبدالكريم ذياب خربيط الخربيط,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""mzhrbdlkrymdhybkhrbytlkhrbyt"", ""latin_transliterated"": ""mzhr bdlkrym dhyb khrbyt lkhrbyt"", ""native"": ""مزهر عبدالكريم ذياب خربيط الخربيط""}",[],"{""source_row"": 95078}"
sage-e2d72554f916eb70,نهله جبار خليفه محسن الفهداوي,نهله جبار خليفه محسن الفهداوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""nhlhjbrkhlyfhmhsnlfhdwy"", ""latin_transliterated"": ""nhlh jbr khlyfh mhsn lfhdwy"", ""native"": ""نهله جبار خليفه محسن الفهداوي""}",[],"{""source_row"": 95079}"
sage-992997afcc25ae64,بان عبد رشيد فرحان المرعاوي,بان عبد رشيد فرحان المرعاوي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""bnbdrshydfrhnlmrwy"", ""latin_transliterated"": ""bn bd rshyd frhn lmrwy"", ""native"": ""بان عبد رشيد فرحان المرعاوي""}",[],"{""source_row"": 95080}"
sage-765ab66bfb4ae2fc,مروان غالب ياسين فرحان الدليمي,مروان غالب ياسين فرحان الدليمي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""mrwnghlbysynfrhnldlymy"", ""latin_transliterated"": ""mrwn ghlb ysyn frhn ldlymy"", ""native"": ""مروان غالب ياسين فرحان الدليمي""}",[],"{""source_row"": 95081}"
sage-cdd070c431f7ea1b,احمد عوده سلمان جاسم الدليمي,احمد عوده سلمان جاسم الدليمي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""hmdwdhslmnjsmldlymy"", ""latin_transliterated"": ""hmd wdh slmn jsm ldlymy"", ""native"": ""احمد عوده سلمان جاسم الدليمي""}",[],"{""source_row"": 95082}"
sage-4ab37fbfd3fe76ff,مشتاق نافع سطام هندي الكبيسي,مشتاق نافع سطام هندي الكبيسي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""mshtqnfstmhndylkbysy"", ""latin_transliterated"": ""mshtq nf stm hndy lkbysy"", ""native"": ""مشتاق نافع سطام هندي الكبيسي""}",[],"{""source_row"": 95083}"
sage-9aa6be6ff48737a0,علاء احمد خليل رثع الدليمي,علاء احمد خليل رثع الدليمي,sage_multilingual,Arab,ar,Iraq,"{""latin_compact"": ""lhmdkhlylrthldlymy"", ""latin_transliterated"": ""l hmd khlyl rth ldlymy"", ""native"": ""علاء احمد خليل رثع الدليمي""}",[],"{""source_row"": 95084}"
